"","id","tid","airline","rtag","tweet"
"4471",120519,577598986242125824,"JetBlue","vK!c7m35.Iav","@JetBlue your app never seems to work when I need boarding pass. It's BS to say ""check connection"" when it's clearly the app. Glad I printed"
"4472",120520,577599162356666368,"American","vK!c7m35.Iav","â€œ@CharlesRobinson: trying @FlyFrontier: double-charged,  left on hold 87 minutes &amp; disconnected."" Comp for @USAirways + @AmericanAir"
"4473",120521,577599271563706368,"Delta","vK!c7m35.Iav",".@Delta @DeltaAssist two flights today, both delayed, I understand. What I don't understand is the no smoking policy. Seriously, ridiculous."
"4474",120522,577601111454035968,"American","vK!c7m35.Iav","Hey @AmericanAir, tried to call you with a complaint, automated number directed me to a website that's not valid. Help!"
"4475",120523,577601312533118976,"American","vK!c7m35.Iav","@MGosselin12  Let me guess no response from @AmericanAir  either?  Completely ignored"
"4476",120524,577601775705919488,"United","vK!c7m35.Iav","ONCE AGAIN @UNITED SUCKS AND DELAYS ME HOURS AND HOURD. I never fly you and now I remember why #angrycaroline"
"4477",120525,577601901858045952,"American","vK!c7m35.Iav","Flight delays may have caused me to miss every flight I needed but @AmericanAir you fixed everything up. #seriously #reallyimpressed"
"4478",120526,577602099334234112,"SouthWest","vK!c7m35.Iav","@SouthwestAir I got it now. I had to leave the terminal to get it but I did"
"4479",120528,577639861420744704,"American","vK!c7m35.Iav","I bet @Bartrendr wouldn't make me wait for a #drink like @AmericanAir is making me wait to go home. #stuckontarmac #Miami"
"4480",120529,577640539887165440,"United","vK!c7m35.Iav","@united don't have it. Made one complaint on website and another one with BBB."
"4481",120530,577641079010238464,"American","vK!c7m35.Iav","Hey @AmericanAir 20 min late push back + horrible manner from your first class attendant (maybe too inexpert) AA 393 DFW to DCA."
"4482",120531,577645892242681856,"JetBlue","vK!c7m35.Iav","Sorry @JetBlue, but I think I'll wait to book my #SDCC flights until the price changes from $666!"
"4483",120532,577658154336452608,"United","vK!c7m35.Iav","@united UA#348 delayed. OGG - ORD. Big surprise!!! This is the oldest plane I've ever been on! Original flight attendants too! #lame"
"4484",120533,577673846435811328,"United","vK!c7m35.Iav","@TheDylanHolland get @ZachMatari a new one please because @united broke Bae /:"
"4485",120534,577674011762671616,"American","vK!c7m35.Iav","@AmericanAir Vacation is ruined. 10pm voicemail said it would be delivered at 5pm. Looks like they used the wrong message #coupleinlove"
"4486",120535,577674337282588672,"United","vK!c7m35.Iav","@United how do you need to ""test drive"" a plane for 2 hours? Either it works, or you hey another plane. Ridiculous #UA6180"
"4487",120536,577674676526297088,"United","vK!c7m35.Iav","@united my canceled flight turned into a lost bag, bag returned sans my MacbookPro. I guess no #HouseOfCards tonight. P.s. I hate you."
"4488",120537,577674879346057216,"United","vK!c7m35.Iav",".@MarcKMGH @united @DENAirport Failed hijack attempt of United flight out of Dulles http://t.co/MOfRifL7HP"
"4489",120538,577675136578502656,"United","vK!c7m35.Iav","@holgermu @United Maybe these photos will get some needed repairs done and possibly prompt some additional repairs."
"4490",120539,577675460542251008,"Delta","vK!c7m35.Iav","@DeltaAssist We submitted the request via your webform 3 days ago and got no response. What's your email address? Cc: @yananym"
"4491",120540,577675864403550208,"Delta","vK!c7m35.Iav","@DeltaAssist my last flight confirmation hg6trj is missing the Sjc to atl segment. Why are miles and segment history missing for that?"
"4492",120541,577676045702205440,"VirginAmerica","vK!c7m35.Iav","@VirginAmerica Your booking flow seems a tad broken. Listing available seats and then vomiting an error banner when I pick any isn't good ux"
"4493",120542,577676259380981760,"United","vK!c7m35.Iav","@united has the WORST customer service I have ever been in contact with. PERIOD."
"4494",120543,577676303207256064,"United","vK!c7m35.Iav","@Chris_Taphur @DCHomos @MarcKMGH I never fly @united they always have problems with something. Smh"
"4495",120544,577676534225330176,"American","vK!c7m35.Iav","@AmericanAir 2499, now just sitting in the airplane not moving, over an hour delayed"
"4496",120545,577676625044582400,"American","vK!c7m35.Iav","@AmericanAir what is the deal with flight 189? We are stuck in Wichita Falls and no one is here to help! #customerservicefail"
"4497",120546,577676690429739008,"United","vK!c7m35.Iav","@holgermu @united Holger did you party too hard? You are a bad man."
"4498",120547,577678295623475200,"VirginAmerica","vK!c7m35.Iav","The @VirginAmerica app couldn't be much worse. Should have just flown @Delta as usual."
"4499",120548,577678985171177472,"American","vK!c7m35.Iav","5 calls, 1hr20m wait on hold to @USAirways to book a ticket with our pts &amp; having to call @AmericanAir 2x 2 help. Researching a new pts CC."
"4500",120549,577679062518210560,"VirginAmerica","vK!c7m35.Iav","@askcomenity was wrong, it wasn't verified by visa's fault. it was your fault. worst credit card ever. @VirginAmerica, please dump them!"
"4501",120550,577682239674138624,"SouthWest","vK!c7m35.Iav","@USAirways really? $750 to change a flight. Never flying with you again. @SouthwestAir from now on..."
"4502",120552,577685012637593600,"AlaskaAir","vK!c7m35.Iav","Seattle, the @delta wanna be cvg - regional jet hell! 1 more reason #iflyalaska @AlaskaAir #saynotodelta http://t.co/tUdoSUaWjh"
"4503",120553,577685161828958208,"United","vK!c7m35.Iav","Rain or shine I can always count on @united to get me there late"
"4504",120554,577686035032739840,"JetBlue","vK!c7m35.Iav","S/o to @JetBlue for sending me the wrong time in my confirmation email. First time I've almost missed a flight. http://t.co/jDNe9Ns0i7"
"4505",120555,577687318531731456,"Delta","vK!c7m35.Iav","@DeltaAssist please explain what's the issue this is taking so long time to enter some points in the system."
"4506",120556,577687766974124032,"Delta","vK!c7m35.Iav","@Delta @DeltaAssist awful awful awful, landing an aircraft and not having a gate available in LAX...1 hour after landing!! #stillontherunway"
"4507",120557,577687806195015680,"United","vK!c7m35.Iav","@applebyj @united That's how big found it. Flushed to make sure. Sad state of lounges."
"4508",120558,577688079860834304,"United","vK!c7m35.Iav","@united I was on Tarmac for 4hours due to multiple ""mechanical issues""...EWR --&gt; SEA .. #epicfail"
"4509",120559,577688402570555392,"AlaskaAir","vK!c7m35.Iav","#fail by @SeaTacAirport &amp; @AlaskaAir. Long security line+last flight at farthest gate+early close of boarding=home alone pregnant wife. FAIL"
"4510",120560,577689485720186880,"Delta","vK!c7m35.Iav","@DeltaAssist  DL439 on the ground at LAX waiting for a gate for an hour now. How many more 5 mins do we need to wait for? Connections!"
"4511",120561,577689709540818944,"United","vK!c7m35.Iav","@united 15 hours since DMing my MileagePlus number. Still no response. I only bought what your site offered me. Time to award the miles."
"4512",120562,577690095320350720,"United","vK!c7m35.Iav","@united offer 6200 mls or $125 aft illegally on plane for 4-5 hours, pilots int delay to time out, no hotel, slept on floor, lost wages, etc"
"4513",120563,577690165260492800,"JetBlue","vK!c7m35.Iav","@JetBlue i did and thats not working. Your pages gave me an error message and said to contact you"
"4514",120564,577690228598525952,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir really upsetting, kept us stuck on the plane for 3 hours stranded last night with horrible cust svc from flight attendant #shame"
"4515",120565,577690480437129216,"Delta","vK!c7m35.Iav","Im a 30-year delta customer, but w the service I received today, I'm switching &amp; never flying @Delta again. @DeltaAssist"
"4516",120566,577690746364428288,"American","vK!c7m35.Iav","Delayed for 1.5 hours due to 'maintenance issues'. It will take 2 more hours to fix &amp; the only food place is closed. I hate you @AmericanAir"
"4517",120567,577696544465367040,"SouthWest","vK!c7m35.Iav","@SouthwestAir your dumbass TSA people changed my lock code on my luggage! What the hell?!"
"4518",120568,577697212899069952,"United","vK!c7m35.Iav","@united 3rd flight made it out and to destination. Missed day of work due to mechanical issues and then being rebooked on same faulty plane."
"4519",120569,577697706325504000,"Delta","vK!c7m35.Iav","@DeltaAssist very bad experience with a rep who disregarded me and promptly hung up in my face mid sentence. What happened to service #upset"
"4520",120570,577697956268146688,"United","vK!c7m35.Iav","@united your staff at LAX sucks and they are the most disrespectful workers on this earth. United Airlines--horrible service, guaranteed"
"4521",120571,577699294829895680,"United","vK!c7m35.Iav","So glad I got to see my grandpa on his birthday. No wait. That didn't happen. @united 6470 #fail"
"4522",120572,577699829687660544,"United","vK!c7m35.Iav","When will @united require stronger passwd than 4digits to protect FFP miles, passport &amp; credit cards? My account was hacked!!!! Miles lost!!"
"4523",120573,577700302222032896,"American","vK!c7m35.Iav","WHY AM I STUCK ON THIS AIRPORT HELP #FLIGHTAA189 @AmericanAir"
"4524",120574,577700583424970752,"American","vK!c7m35.Iav","@americanair RT @tscornell: #americanairline hotel compensation  for a missed flight that was your (cont) http://t.co/Nswyt2w6tJ"
"4525",120575,577700774139973632,"AlaskaAir","vK!c7m35.Iav",". @AlaskaAir thx for leaving early so I'm stuck in Seattle away from my pregnant wife. Should've gone @SouthwestAir http://t.co/IdIyMr8PFT"
"4526",120576,577701603018293248,"American","vK!c7m35.Iav","@AmericanAir strike 1. Why did I pay $450 fee for my elite Mastercard to be harassed at the airport to pay for a checked bag? #nothappy"
"4527",120577,577701748292255744,"United","vK!c7m35.Iav",".@united FA told me the reason my power outlet is not working is cuz they circulate the power throughout the plane so as to not cause fires"
"4528",120578,577702093558915072,"United","vK!c7m35.Iav","@united Koa. Her flt to SF was cancelled and she is still at airport trying to get rebooked!"
"4529",120579,577702207832768512,"SouthWest","vK!c7m35.Iav","Insane show by the one and only Gary Clark, Jr on the @SouthwestAir stage at the @GSDM party #SXSW2015 #garyclarkjr"
"4530",120580,577704166136655872,"JetBlue","vK!c7m35.Iav","It's that thing when you and #jetBlue @jetBlue are making late night social media Stefon jokes toâ€¦ https://t.co/4IhV8NXydZ"
"4531",120581,577704762218582016,"JetBlue","vK!c7m35.Iav","@JetBlue very upsetting, hoping nothing gets lost..."
"4532",120582,577708448701255680,"American","vK!c7m35.Iav","@AmericanAir sure enough, no bag. I can expect it tomorrow ""sometime."" So deeply unacceptable."
"4533",120583,577708614095273984,"American","vK!c7m35.Iav","4 hour delayed flight from DFW to Reno. After 2.5-hour layover. And then bags are delayed... Step your game up @AmericanAir."
"4534",120585,577718267550142464,"American","vK!c7m35.Iav","@angelaagwen @AmericanAir people waiting for the 2nd bus ended up getting those international flight vouchers."
"4535",120586,577719508627906560,"American","vK!c7m35.Iav","@AmericanAir flight 189 SJC to DFW, worst travel experience ever. Crew unhelpful, expectations not set, follow thru poor, no formal apology"
"4536",120587,577727696966275072,"American","vK!c7m35.Iav","@AmericanAir @clay_cath Not true AA. There are 30 of us still sitting in this empty airport at 2:05 AM waiting! #epicservicefailure"
"4537",120588,577727789102551040,"United","vK!c7m35.Iav","@united I spent a night at SFO because of a lazy staff who are also liars.  Anything less than a full refund is unacceptable."
"4538",120589,577733771300048896,"United","vK!c7m35.Iav","SOOOO Impressed with @flyPAL so far, going out of their way to help re arrange my flight! Shame @united couldn't take on the same service!"
"4539",120590,577734494418919424,"JetBlue","vK!c7m35.Iav","Wtf @JetBlue??? 1205 JFK to PDX on ground for 30 minutes before any sign of bags coming off. Shit service."
"4540",120592,577738824752599040,"United","vK!c7m35.Iav","@gingergrass @reidspeed @united stupid is trying to fucking troll on it.I think your are the passenger with attitude problem #troll"
"4541",120593,577739781871833088,"American","vK!c7m35.Iav","@AmericanAir Nope...arriving a day earlier than I wanted because of website of website issues and a bumbling phone attendant."
"4542",120594,577741073595797504,"United","vK!c7m35.Iav","POOR SHOWING @united ! Kept off a flight bc there wasn't enuf time to charge my stndby fee. I remember when I used to like traveling. Sigh."
"4543",120595,577741691169304576,"VirginAmerica","vK!c7m35.Iav","@VirginAmerica @LoriMoreno never"
"4544",120596,577742337494773760,"Delta","vK!c7m35.Iav","A #Soldier Dog Was Killed. Watch What @deltaassist Baggage Handlers... http://t.co/cOEQtUn8X7"
"4545",120597,577743929489117184,"American","vK!c7m35.Iav","Feeling #stuck after waiting on @AmericanAir for 15 hrs and lack of #accountability. Airport to airport."
